[0.16901351 0.16901387 0.15942132 0.1549303  0.04441674]
[0.1549303  0.14084525 0.13043401 0.14084495 0.07224298]
[0.12675959 0.12675987 0.13043401 0.12675959 0.03867883]
[0.14084495 0.14084525 0.13043401 0.1549303  0.06791321]
[0.1549303  0.14084525 0.14492766 0.1549303  0.05770727]
[0.1549303  0.14084525 0.14492766 0.1549303  0.02570123]
[0.14084495 0.15492849 0.14492766 0.14084495 0.02052327]
[0.1549303  0.15492849 0.14492766 0.16901351 0.02238564]
[0.1549303  0.15492849 0.14492766 0.14084495 0.02044786]
[0.1549303  0.14084525 0.14492766 0.1549303  0.01267725]
[0.14084495 0.14084525 0.14492766 0.14084495 0.02376562]
[0.1549303  0.14084525 0.14492766 0.14084495 0.01197426]
[0.1549303  0.14084525 0.14492766 0.14084495 0.03595918]
[0.14084495 0.14084525 0.14492766 0.14084495 0.02362129]
[0.14084495 0.12675987 0.08695748 0.08450783 0.10719621]
[0.09859103 0.08450586 0.08695748 0.09859103 0.0182353 ]
[0.07042247 0.07042263 0.07246383 0.08450783 0.03039289]
[0.08450783 0.07042263 0.07246383 0.07042247 0.04993146]
[0.07042247 0.07042263 0.07246383 0.07042247 0.02018955]
[0.07042247 0.07042263 0.04347874 0.05633712 0.07275224]
[0.07042247 0.05633724 0.05797018 0.07042247 0.01574233]
[0.07042247 0.05633724 0.05797018 0.07042247 0.02146897]
[0.07042247 0.05633724 0.05797018 0.07042247 0.02768538]
[0.07042247 0.05633724 0.05797018 0.07042247 0.0088173 ]
[0.07042247 0.05633724 0.04347874 0.05633712 0.03751469]
[0.05633712 0.04225186 0.04347874 0.05633712 0.01379415]
[0.04225391 0.04225186 0.04347874 0.05633712 0.04898619]
[0.04225391 0.07042263 0.04347874 0.08450783 0.09914388]
[0.08450783 0.08450586 0.08695748 0.09859103 0.01832285]
[0.08450783 0.08450586 0.07246383 0.08450783 0.04680353]
[0.08450783 0.09859125 0.08695748 0.11267639 0.03092729]
[0.09859103 0.09859125 0.10144892 0.11267639 0.00889878]
[0.11267639 0.11267448 0.10144892 0.12675959 0.01080318]
[0.12675959 0.11267448 0.11594257 0.12675959 0.00753917]
[0.12675959 0.11267448 0.08695748 0.08450783 0.04670948]
[0.09859103 0.08450586 0.07246383 0.07042247 0.01210081]
[0.08450783 0.08450586 0.07246383 0.09859103 0.02051981]
[0.08450783 0.08450586 0.08695748 0.09859103 0.00314873]
[0.09859103 0.08450586 0.08695748 0.08450783 0.00493047]
[0.09859103 0.08450586 0.08695748 0.08450783 0.01433331]
[0.09859103 0.08450586 0.08695748 0.08450783 0.04139631]
[0.09859103 0.08450586 0.08695748 0.09859103 0.00922514]
[0.08450783 0.07042263 0.07246383 0.07042247 0.01922434]
[0.07042247 0.07042263 0.05797018 0.05633712 0.03035562]
[0.07042247 0.05633724 0.05797018 0.05633712 0.00899066]
[0.07042247 0.05633724 0.05797018 0.07042247 0.01248741]
[0.05633712 0.05633724 0.05797018 0.05633712 0.00828377]
[0.07042247 0.05633724 0.04347874 0.04225391 0.04229997]
[0.04225391 0.04225186 0.04347874 0.04225391 0.01625245]
[0.05633712 0.04225186 0.04347874 0.05633712 0.01265601]
[0.05633712 0.04225186 0.04347874 0.04225391 0.01453745]
[0.05633712 0.04225186 0.04347874 0.04225391 0.01844334]
[0.04225391 0.04225186 0.04347874 0.04225391 0.00908254]
[0.04225391 0.04225186 0.04347874 0.04225391 0.00965855]
[0.05633712 0.05633724 0.05797018 0.07042247 0.05098074]
[0.05633712 0.05633724 0.05797018 0.05633712 0.00573965]
[0.07042247 0.05633724 0.05797018 0.07042247 0.00608031]
[0.07042247 0.05633724 0.05797018 0.05633712 0.01047509]
[0.07042247 0.05633724 0.05797018 0.05633712 0.01353323]
[0.07042247 0.05633724 0.05797018 0.07042247 0.01309246]
[0.07042247 0.05633724 0.05797018 0.05633712 0.01063935]
[0.07042247 0.05633724 0.05797018 0.07042247 0.01327319]
[0.05633712 0.05633724 0.05797018 0.07042247 0.00848227]
[0.07042247 0.05633724 0.05797018 0.07042247 0.00823089]
[0.07042247 0.05633724 0.04347874 0.05633712 0.01310459]
[0.07042247 0.05633724 0.05797018 0.07042247 0.01062158]
[0.07042247 0.05633724 0.05797018 0.07042247 0.01113344]
[0.05633712 0.05633724 0.05797018 0.05633712 0.01451621]
[0.07042247 0.05633724 0.05797018 0.05633712 0.00592949]
[0.07042247 0.08450586 0.05797018 0.09859103 0.07707637]
[0.08450783 0.08450586 0.08695748 0.09859103 0.01556766]
[0.09859103 0.08450586 0.08695748 0.09859103 0.00651589]
[0.08450783 0.08450586 0.08695748 0.09859103 0.03647754]
[0.09859103 0.11267448 0.10144892 0.12675959 0.0251586 ]
[0.12675959 0.11267448 0.11594257 0.11267639 0.05852468]
[0.11267639 0.09859125 0.10144892 0.11267639 0.01056524]
[0.11267639 0.09859125 0.07246383 0.07042247 0.08199298]
[0.08450783 0.07042263 0.07246383 0.08450783 0.02358965]
[0.08450783 0.07042263 0.04347874 0.05633712 0.10432097]
[0.05633712 0.05633724 0.05797018 0.07042247 0.03663053]
[0.07042247 0.05633724 0.04347874 0.04225391 0.01550655]
[0.04225391 0.04225186 0.04347874 0.04225391 0.01836229]
[0.05633712 0.04225186 0.04347874 0.04225391 0.00785123]
[0.05633712 0.04225186 0.04347874 0.04225391 0.00896769]
[0.04225391 0.04225186 0.04347874 0.04225391 0.03500914]
[0.05633712 0.04225186 0.04347874 0.05633712 0.00526463]
[0.04225391 0.04225186 0.04347874 0.04225391 0.01312106]
[0.05633712 0.04225186 0.04347874 0.05633712 0.00696317]
[0.04225391 0.04225186 0.04347874 0.04225391 0.01018514]
[0.05633712 0.04225186 0.04347874 0.04225391 0.00945441]
[0.05633712 0.04225186 0.04347874 0.04225391 0.00683271]
[0.04225391 0.04225186 0.04347874 0.05633712 0.01456995]
[0.05633712 0.04225186 0.04347874 0.04225391 0.00726222]
[0.04225391 0.04225186 0.04347874 0.04225391 0.0097708 ]
[0.05633712 0.04225186 0.04347874 0.04225391 0.00811257]
[0.04225391 0.04225186 0.04347874 0.05633712 0.01113864]
[0.04225391 0.05633724 0.04347874 0.05633712 0.02020428]
[0.07042247 0.05633724 0.05797018 0.05633712 0.02521321]
[0.07042247 0.05633724 0.05797018 0.05633712 0.00866777]
[0.05633712 0.05633724 0.05797018 0.07042247 0.01051323]
[0.07042247 0.12675987 0.07246383 0.14084495 0.11620724]
[0.14084495 0.12675987 0.10144892 0.12675959 0.05401851]
[0.12675959 0.11267448 0.10144892 0.12675959 0.02486734]
[0.11267639 0.12675987 0.11594257 0.12675959 0.02167744]
[0.14084495 0.12675987 0.13043401 0.14084495 0.03142311]
